"Country","Region","IncomeG","Year","LifeExp","AdultM","InfantD","Alcohol","PercHealthExp","HepsB","Measles","BMI","Und5Deaths","Polio","GovHealthExp","Diph","HIV","GDP","Pop","Thin10_19Yrs","Thin5_9Yrs","Schooling"
"Bahamas","Latin America & Caribbean","High Income",2013,74.8,172,0,9.42,0,97,0,63.2,0,97,7.5,97,0.1,NA,367162,2.5,2.5,12.6
"Bahamas","Latin America & Caribbean","High Income",2012,74.9,167,0,9.5,0,96,0,62.6,0,99,7.43,98,0.2,NA,363581,2.5,2.5,12.6
"Bahamas","Latin America & Caribbean","High Income",2011,75,162,0,9.34,0,95,0,62,0,97,7.63,98,0.1,NA,359583,2.5,2.5,12.6
"Bahamas","Latin America & Caribbean","High Income",2010,75,161,0,9.19,0,98,0,61.3,0,97,7.44,99,0.2,NA,354936,2.5,2.5,12.6
"Bahamas","Latin America & Caribbean","High Income",2009,74.6,168,0,9.29,0,95,0,6.7,0,97,7.43,96,0.1,NA,349600,2.5,2.5,12.6
"Bahamas","Latin America & Caribbean","High Income",2008,74.5,167,0,10.15,0,9,0,6.1,0,93,7.3,93,0.1,NA,343680,2.5,2.5,12.6
"Bahamas","Latin America & Caribbean","High Income",2007,74.4,167,0,10.75,0,93,0,59.4,0,95,7.8,95,0.1,NA,337387,2.5,2.5,12.5
"Bahamas","Latin America & Caribbean","High Income",2006,74.2,171,0,11.07,0,96,0,58.7,0,94,6.93,95,0.1,NA,331032,2.5,2.5,12.4
"Bahamas","Latin America & Caribbean","High Income",2005,74.1,172,0,10.49,0,93,0,58.1,0,93,5.95,93,0.1,NA,324848,2.6,2.5,12.4
"Bahamas","Latin America & Caribbean","High Income",2004,73.8,174,0,10.1,0,93,0,57.4,0,92,6.2,93,0.1,NA,318893,2.6,2.5,12.3
"Bahamas","Latin America & Caribbean","High Income",2003,73.2,189,0,10.68,0,88,0,56.7,0,93,5.62,92,0.1,NA,313123,2.6,2.5,12.2
"Bahamas","Latin America & Caribbean","High Income",2002,73.1,19,0,10.85,0,89,0,56,0,93,5.26,94,0.1,NA,307657,2.6,2.6,12.1
"Bahamas","Latin America & Caribbean","High Income",2001,72.9,189,0,11.64,0,21,0,55.2,0,98,5.15,99,0.2,NA,302618,2.7,2.6,12.1
"Bahamas","Latin America & Caribbean","High Income",2000,72.6,192,0,12.15,0,NA,0,54.4,0,91,5.21,99,0.1,NA,298045,2.7,2.6,12
"Bahrain","Middle East & North Africa","High Income",2015,76.9,69,0,NA,0,98,0,63.6,0,98,NA,98,0.1,22688.87824,1371853,6.2,6.1,14.5
"Bahrain","Middle East & North Africa","High Income",2014,76.8,7,0,1.57,367.2556742,98,46,62.9,0,98,4.98,98,0.1,24983.3792,1336073,6.1,6,14.5
"Bahrain","Middle East & North Africa","High Income",2013,76.7,7,0,1.65,3.968695982,99,0,62.2,0,99,4.69,99,0.1,251.18329,1315029,6.1,6,14.5
"Bahrain","Middle East & North Africa","High Income",2012,76.5,71,0,1.7,2211.215778,99,0,61.5,0,99,4.37,99,0.1,23649.36661,1299942,6.1,6,14.5
"Bahrain","Middle East & North Africa","High Income",2011,76.1,76,0,1.66,197.7734681,99,0,6.8,0,99,3.4,99,0.1,2281.1242,1278153,6.1,6,14.4
"Bahrain","Middle East & North Africa","High Income",2010,76.1,73,0,1.93,266.7696122,99,0,6.1,0,99,3.64,99,0.1,2722.1389,1240864,6,5.9,14.4
"Bahrain","Middle East & North Africa","High Income",2009,76,74,0,1.95,332.9347646,98,3,59.3,0,97,3.79,98,0.1,19356.67236,1185075,6,5.9,14.4
"Bahrain","Middle East & North Africa","High Income",2008,75.8,76,0,2,231.5478912,97,2,58.5,0,97,3.17,97,0.1,2367.56535,1114645,6,5.9,14.4
"Bahrain","Middle East & North Africa","High Income",2007,75.6,77,0,2,278.3602806,97,7,57.6,0,97,3.8,97,0.1,2977.1153,1035924,6.1,5.9,14.4
"Bahrain","Middle East & North Africa","High Income",2006,75.5,79,0,2.1,170.7374027,98,3,56.8,0,98,3.8,98,0.1,1937.99549,958423,6.1,5.9,14.2
"Bahrain","Middle East & North Africa","High Income",2005,75.3,81,0,2.05,1553.468944,98,4,56.1,0,98,3.16,98,0.1,17959.17854,889157,6.1,5.9,14
"Bahrain","Middle East & North Africa","High Income",2004,75.2,83,0,2.16,1380.228095,98,11,55.6,0,98,3.37,98,0.1,15846.47641,829846,6.1,5.9,13.9
"Bahrain","Middle East & North Africa","High Income",2003,75,85,0,2.16,1214.558167,98,12,55.2,0,97,3.74,97,0.1,14221.99259,778708,6.1,5.9,13.7
"Bahrain","Middle East & North Africa","High Income",2002,74.9,87,0,1.99,106.4303336,98,8,55,0,98,3.89,98,0.1,1312.33457,735140,6.2,5.9,13.5
"Bahrain","Middle East & North Africa","High Income",2001,74.7,9,0,1.95,1150.418063,99,5,54.8,0,99,3.8,99,0.1,12868.211,697550,6.2,6,13.3
"Bahrain","Middle East & North Africa","High Income",2000,74.5,92,0,2.15,167.7270642,97,6,54.5,0,97,3.51,97,0.1,13636.34668,664610,6.2,6,13.2
"Bangladesh","South Asia","Low Income",2015,71.8,129,92,NA,0,97,240,18.3,113,97,NA,97,0.1,121.15812,156256287,17.9,18.3,10.2
"Bangladesh","South Asia","Low Income",2014,71.4,132,98,0.01,10.44640334,97,289,17.7,121,97,2.82,97,0.1,184.56543,154517385,18.1,18.6,10
"Bangladesh","South Asia","Low Income",2013,71,135,104,0.01,52.82986467,96,237,17,130,96,2.88,96,0.1,951.8894535,152761413,18.3,18.8,10
"Bangladesh","South Asia","Low Income",2012,77,137,111,0.01,59.2589257,94,1986,16.4,139,94,3.8,94,0.1,856.342857,151005733,18.5,19,9.9
"Bangladesh","South Asia","Low Income",2011,73,14,118,0.01,62.34988484,96,5625,15.8,150,96,3.16,96,0.1,835.789341,149273134,18.7,19.2,9.4
"Bangladesh","South Asia","Low Income",2010,69.9,142,126,0.01,62.65945432,94,788,15.2,161,94,3.6,94,0.1,757.6717572,147575433,18.9,19.4,8.9
"Bangladesh","South Asia","Low Income",2009,69.5,144,135,0.01,53.26400378,97,718,14.6,173,97,2.91,97,0.1,681.125368,145924795,19.1,19.7,8.4
"Bangladesh","South Asia","Low Income",2008,69.1,147,144,0.01,42.48865034,96,2660,14,186,96,2.85,96,0.1,615.7775411,144304164,19.3,19.9,8.6
"Bangladesh","South Asia","Low Income",2007,68.6,151,154,0.01,46.36536703,95,2924,13.5,201,96,2.8,94,0.1,541.651484,142660381,19.5,2.1,8.6
"Bangladesh","South Asia","Low Income",2006,68.2,152,164,0.01,42.3304549,86,6192,13,215,95,2.8,94,0.1,494.51466,140921154,19.7,2.3,8.4
"Bangladesh","South Asia","Low Income",2005,67.8,155,174,0.01,38.05462002,45,25934,12.5,231,94,2.68,93,0.1,484.155471,139035505,19.9,2.5,8.2
"Bangladesh","South Asia","Low Income",2004,67.3,158,185,0.01,4.11469667,11,9743,12,247,88,2.62,99,0.1,46.7579167,136986429,2.1,2.7,8.1
"Bangladesh","South Asia","Low Income",2003,66.8,161,196,0.01,35.48458957,5,4067,11.6,264,9,2.51,87,0.1,432.7388972,134791598,2.3,2.9,7.9
"Bangladesh","South Asia","Low Income",2002,66.3,164,207,0.01,0.397228764,NA,3484,11.2,280,83,2.59,83,0.1,4.6135745,132478077,2.5,21.1,7.7
"Bangladesh","South Asia","Low Income",2001,65.8,168,219,0.01,3.395069781,NA,4414,1.8,298,85,2.47,85,0.1,42.5981152,130088709,2.7,21.3,7.5
"Bangladesh","South Asia","Low Income",2000,65.3,173,231,0.01,3.69633051,NA,5098,1.4,316,83,2.33,82,0.1,45.63371,127657862,2.9,21.5,7.3
"Barbados","Latin America & Caribbean","High Income",2015,75.5,98,0,NA,0,97,0,54.5,0,97,NA,97,0.1,15557.8381,285327,3.8,3.7,15.3
"Barbados","Latin America & Caribbean","High Income",2014,75.4,1,0,8.82,294.9056584,94,0,53.7,0,95,7.47,94,0.1,15359.66971,284825,3.8,3.7,15.3
"Barbados","Latin America & Caribbean","High Income",2013,75.2,11,0,8.74,263.0372838,91,0,53,0,91,7.57,91,0.1,15472.7814,284294,3.8,3.8,15.3
"Barbados","Latin America & Caribbean","High Income",2012,75.1,12,0,8.61,260.0043858,87,0,52.2,0,88,7.43,87,0.1,15384.8749,283698,3.8,3.8,15.3
"Barbados","Latin America & Caribbean","High Income",2011,74.9,14,0,8.51,173.9825629,91,0,51.4,0,91,6.67,91,0.1,15534.1574,282987,3.8,3.8,15.5
"Barbados","Latin America & Caribbean","High Income",2010,74.7,16,0,8.41,154.9630863,86,0,5.7,0,9,6.17,86,0.1,1595.91232,282131,3.8,3.8,15.8
"Barbados","Latin America & Caribbean","High Income",2009,74.6,19,0,8.46,327.1618128,93,0,49.9,0,93,6.21,93,0.1,16523.32388,281107,3.8,3.8,15.5
"Barbados","Latin America & Caribbean","High Income",2008,74.4,111,0,8.95,25.52277112,85,0,49.2,0,85,6.1,85,0.1,1657.3228,279946,3.9,3.9,15.3
"Barbados","Latin America & Caribbean","High Income",2007,74.2,113,0,8.47,1641.30981,93,0,48.4,0,93,5.64,93,0.1,16462.48556,278701,3.9,3.9,15
"Barbados","Latin America & Caribbean","High Income",2006,74.1,115,0,8.39,181.5000856,84,0,47.7,0,85,5.27,84,0.1,15646.5591,277475,4,3.9,14.8
"Barbados","Latin America & Caribbean","High Income",2005,73.9,117,0,8.01,1311.440423,92,0,46.9,0,91,5.38,92,0.1,14223.86576,276320,4,4,14.6
"Barbados","Latin America & Caribbean","High Income",2004,73.8,119,0,7.68,166.0083443,93,0,46.2,0,93,5.71,93,0.2,12868.8639,275283,4.1,4,14.4
"Barbados","Latin America & Caribbean","High Income",2003,73.7,121,0,7.65,13.5139917,91,0,45.4,0,9,5.82,89,0.4,1228.5447,274331,4.1,4.1,14.2
"Barbados","Latin America & Caribbean","High Income",2002,73.5,123,0,7.59,133.099491,66,0,44.6,0,86,5.76,87,0.8,11675.39395,273423,4.2,4.1,14
"Barbados","Latin America & Caribbean","High Income",2001,73.4,125,0,7.38,138.1664627,18,0,43.8,0,93,5.47,84,0.7,11513.87189,272494,4.2,4.2,14
"Barbados","Latin America & Caribbean","High Income",2000,73.3,127,0,7.43,1140.615754,NA,0,43,0,86,5.16,93,0.9,11568.1111,271511,4.3,4.2,14
"Belarus","Europe & Central Asia","Middle Income",2015,72.3,196,0,NA,0,99,2,62.3,0,99,NA,99,0.1,5949.11677,9461076,1.9,2,15.6
"Belarus","Europe & Central Asia","Middle Income",2014,72,199,0,13.94,1147.1114,97,64,61.7,0,97,5.69,97,0.1,8318.429294,9448515,1.9,2,15.7
"Belarus","Europe & Central Asia","Middle Income",2013,71.7,23,0,14.66,1109.854619,98,16,61.1,1,98,6.7,98,0.1,7978.825443,9443211,2,2,15.7
"Belarus","Europe & Central Asia","Middle Income",2012,71.9,194,0,16.35,91.70962117,97,10,6.5,1,98,5.1,98,0.1,694.243915,9446836,2,2.1,15.6
"Belarus","Europe & Central Asia","Middle Income",2011,72,232,0,17.31,846.9113071,98,50,59.9,1,98,4.92,98,0.1,6519.71753,9461643,2,2.1,15.5
"Belarus","Europe & Central Asia","Middle Income",2010,73,222,0,14.44,8.49409518,96,1,59.3,1,99,5.55,98,0.1,63.38877,9483836,2,2.2,15.5
"Belarus","Europe & Central Asia","Middle Income",2009,70,226,0,14.09,434.7985025,98,0,58.7,1,98,6.9,96,0.1,5176.172649,9504583,2.1,2.2,15.4
"Belarus","Europe & Central Asia","Middle Income",2008,70,224,1,14.67,501.8056141,98,0,58.2,1,98,5.95,97,0.1,6376.183153,9527985,2.1,2.3,15.1
"Belarus","Europe & Central Asia","Middle Income",2007,69.8,226,1,14.22,464.077513,91,1,57.7,1,9,6.44,95,0.1,4735.484827,9560953,2.2,2.3,14.9
"Belarus","Europe & Central Asia","Middle Income",2006,68.9,243,1,12.6,364.426052,98,149,57.2,1,97,6.34,99,0.1,3848.215966,9604924,2.2,2.4,14.6
"Belarus","Europe & Central Asia","Middle Income",2005,68.1,252,1,11.01,45.65007798,99,1,56.7,1,98,6.89,99,0.1,3126.71767,9663915,2.3,2.5,14.4
"Belarus","Europe & Central Asia","Middle Income",2004,68.2,247,1,12.05,42.33443901,99,2,56.2,1,99,6.59,99,0.1,2378.33927,9730146,2.4,2.5,14.1
"Belarus","Europe & Central Asia","Middle Income",2003,67.7,253,1,11.17,23.83578594,56,21,55.8,1,53,6.59,5,0.1,1819.525644,9796749,2.5,2.6,13.9
"Belarus","Europe & Central Asia","Middle Income",2002,67.2,262,1,12.23,145.4233629,99,14,55.3,1,99,6.47,99,0.1,1479.383142,9865548,2.5,2.7,13.6
"Belarus","Europe & Central Asia","Middle Income",2001,67.7,254,1,10.74,14.06141699,93,45,54.9,1,99,6.62,99,0.1,1244.373185,9928549,2.6,2.7,13.3
"Belarus","Europe & Central Asia","Middle Income",2000,68,247,1,12.98,24.24947846,7,21,54.4,1,99,6.13,99,0.1,1276.28834,9979610,2.7,2.8,13.1
"Belgium","Europe & Central Asia","High Income",2015,81.1,74,0,NA,0,98,47,63.7,1,99,NA,99,0.1,4356.875,11274196,1,1,16.6
"Belgium","Europe & Central Asia","High Income",2014,89,76,0,12.6,7163.348923,98,70,63.4,1,99,1.59,99,0.1,47439.39684,11209057,1,1,16.3
"Belgium","Europe & Central Asia","High Income",2013,87,77,0,11.77,702.359357,98,39,63,1,99,1.57,99,0.1,4651.38647,11159407,1,0.9,16.3
"Belgium","Europe & Central Asia","High Income",2012,83,78,0,10.08,664.4738975,98,109,62.6,1,99,1.54,99,0.1,4474.5717,11106932,0.9,0.9,16.2
"Belgium","Europe & Central Asia","High Income",2011,83,8,0,10.11,713.5297354,97,576,62.3,1,98,1.42,98,0.1,4772.77415,11038264,0.9,0.9,16.1
"Belgium","Europe & Central Asia","High Income",2010,80,81,0,10.22,665.7356115,97,40,61.9,1,98,1.17,98,0.1,4438.23741,10895586,0.9,0.9,15.9
"Belgium","Europe & Central Asia","High Income",2009,79.8,85,0,10.05,671.9376566,97,33,61.6,1,98,1.39,98,0.1,4488.5615,10796493,0.9,0.9,15.8
"Belgium","Europe & Central Asia","High Income",2008,79.5,87,0,10.47,7191.051507,98,98,61.3,1,99,9.6,99,0.1,48424.58927,10709973,0.8,0.8,15.8
"Belgium","Europe & Central Asia","High Income",2007,79.5,86,0,10.25,640.3560918,94,64,6.9,1,99,9.25,98,0.1,4443.83131,10625700,0.8,0.8,15.8
"Belgium","Europe & Central Asia","High Income",2006,79.4,85,0,10.98,5579.199083,94,15,6.6,1,99,9.17,98,0.1,38852.3613,10547958,0.8,0.8,15.7
"Belgium","Europe & Central Asia","High Income",2005,78.9,89,0,12.27,5068.214488,77,26,6.2,1,97,9.24,97,0.1,36967.28292,10478617,0.8,0.8,15.7
"Belgium","Europe & Central Asia","High Income",2004,78.8,91,1,12.05,5160.508378,64,61,59.8,1,96,9.32,95,0.1,35589.71295,10421137,0.8,0.8,18.8
"Belgium","Europe & Central Asia","High Income",2003,78.3,95,0,11.28,507.306164,64,44,59.4,1,96,9.3,95,0.1,3743.95693,10376133,0.8,0.8,18.6
"Belgium","Europe & Central Asia","High Income",2002,78,99,1,11.29,320.3177664,6,0,59,1,96,8.46,95,0.1,2552.3328,10332785,0.8,0.8,18.8
"Belgium","Europe & Central Asia","High Income",2001,78,1,1,11.01,2943.375396,6,83,58.5,1,96,8.29,95,0.1,23121.56635,10286570,0.8,0.8,18.2
"Belgium","Europe & Central Asia","High Income",2000,77.6,11,1,11.21,287.2084529,6,0,58.1,1,96,8.12,95,0.1,2327.4591,10251250,0.8,0.8,18
"Belize","Latin America & Caribbean","Middle Income",2015,71,175,0,NA,0,94,0,5.9,0,94,NA,94,0.2,4849.997495,360926,3.5,3.4,12.8
"Belize","Latin America & Caribbean","Middle Income",2014,70,177,0,6.58,670.0920883,95,0,5.1,0,95,5.79,95,0.2,4852.223666,353366,3.4,3.4,12.8
"Belize","Latin America & Caribbean","Middle Income",2013,69.8,18,0,6.56,629.2018591,95,0,49.3,0,95,5.79,95,0.2,4688.538443,345707,3.4,3.4,12.9
"Belize","Latin America & Caribbean","Middle Income",2012,69.4,189,0,6.66,582.8027185,98,0,48.5,0,98,5.45,98,0.1,4673.63848,338001,3.5,3.4,12.5
"Belize","Latin America & Caribbean","Middle Income",2011,69.4,188,0,6.64,605.6286892,95,0,47.8,0,95,5.61,95,0.5,4516.24675,330236,3.5,3.4,12.4
"Belize","Latin America & Caribbean","Middle Income",2010,69.5,186,0,6.76,569.9527122,96,0,47,0,96,5.85,96,0.2,4344.15177,322465,3.5,3.4,12.4
"Belize","Latin America & Caribbean","Middle Income",2009,69.5,184,0,6.85,549.8096097,97,0,46.3,0,98,5.81,97,0.3,4258.788611,314655,3.5,3.4,12.7
"Belize","Latin America & Caribbean","Middle Income",2008,69.6,181,0,7.22,51.25232422,94,0,45.7,0,94,5.9,94,0.1,447.22796,306822,3.5,3.4,12.8
"Belize","Latin America & Caribbean","Middle Income",2007,69.6,181,0,7.24,69.63051047,96,0,45,0,97,4.76,96,0.6,4324.876427,299031,3.5,3.5,12.8
"Belize","Latin America & Caribbean","Middle Income",2006,69.4,184,0,6.48,387.3324928,98,0,44.4,0,98,4.4,98,0.6,4187.3783,291338,3.6,3.5,12.3
"Belize","Latin America & Caribbean","Middle Income",2005,69,191,0,6.25,365.799896,96,0,43.8,0,96,4.45,96,0.8,3933.332215,283798,3.6,3.5,12.8
"Belize","Latin America & Caribbean","Middle Income",2004,68.7,197,0,6.2,325.6807462,97,0,43.2,0,97,4.39,97,0.8,3831.53819,276516,3.6,3.5,12.5
"Belize","Latin America & Caribbean","Middle Income",2003,68.4,21,0,5.67,312.7995946,96,0,42.6,0,95,4.53,96,1.5,3679.99523,269428,3.6,3.6,12.2
"Belize","Latin America & Caribbean","Middle Income",2002,68.5,199,0,4.99,262.8299189,97,0,42,0,93,4.38,89,0.1,3556.561825,262387,3.7,3.6,11.9
"Belize","Latin America & Caribbean","Middle Income",2001,68.2,21,0,4.9,251.6586929,96,0,41.4,0,96,4.5,96,0.4,3419.275719,255068,3.7,3.7,11.8
"Belize","Latin America & Caribbean","Middle Income",2000,68.3,196,0,4.79,219.0239836,76,0,4.8,0,91,3.98,91,0.3,3364.423711,247310,3.8,3.7,11.7
"Benin","Sub-Saharan Africa","Low Income",2015,60,249,25,NA,0,82,55,25.7,39,78,NA,82,1,783.94791,10575962,6.9,6.8,10.7
"Benin","Sub-Saharan Africa","Low Income",2014,59.7,252,25,0.01,90.12206791,78,786,25.2,39,74,4.59,78,1.1,943.686575,10286839,7.1,6.9,10.7
"Benin","Sub-Saharan Africa","Low Income",2013,59.5,251,25,0.01,87.4080423,77,637,24.6,39,73,4.59,77,1.2,915.2674586,10004594,7.2,7.1,10.3
"Benin","Sub-Saharan Africa","Low Income",2012,59.3,251,25,0.01,9.80407467,8,288,24.1,39,8,4.86,8,1.3,837.9551,9729254,7.4,7.3,10
"Benin","Sub-Saharan Africa","Low Income",2011,59.1,251,25,1.4,110.2633619,75,426,23.5,39,77,5.37,75,1.4,825.9427854,9460829,7.6,7.5,9.8
"Benin","Sub-Saharan Africa","Low Income",2010,58.7,254,25,1.33,94.25737917,76,392,23,39,77,4.95,76,1.4,757.695974,9199254,7.8,7.6,9.5
"Benin","Sub-Saharan Africa","Low Income",2009,58.4,259,25,1.16,71.01399249,79,1461,22.5,39,8,4.46,79,1.6,793.45243,8944713,7.9,7.8,9.3
"Benin","Sub-Saharan Africa","Low Income",2008,57.6,278,25,1.28,7.615430126,75,928,22,39,77,4.2,75,1.8,82.1513498,8696915,8.1,8,9.1
"Benin","Sub-Saharan Africa","Low Income",2007,57.1,283,25,1.12,7.49281752,82,341,21.5,39,82,4.55,82,2,76.535419,8454790,8.3,8.2,8.9
"Benin","Sub-Saharan Africa","Low Income",2006,56.8,284,25,1.19,75.91429496,74,176,21,39,76,4.75,74,2,625.8392,8216893,8.5,8.4,8.7
"Benin","Sub-Saharan Africa","Low Income",2005,56.5,285,25,1.13,7.106997355,7,210,2.5,39,73,4.73,7,2.1,61.799977,7982223,8.7,8.6,8.5
"Benin","Sub-Saharan Africa","Low Income",2004,56.1,285,25,1.15,10.73628066,75,262,2.1,39,74,4.56,72,2.1,583.493514,7750003,8.9,8.8,8.1
"Benin","Sub-Saharan Africa","Low Income",2003,55.8,285,25,1.35,8.931827297,73,217,19.7,40,75,4.63,73,2.1,519.2922847,7520556,9.1,9,7.7
"Benin","Sub-Saharan Africa","Low Income",2002,55.6,283,25,1.23,40.48815233,15,1588,19.2,40,76,4.27,75,2.1,418.6985763,7295400,9.3,9.2,7.3
"Benin","Sub-Saharan Africa","Low Income",2001,55.5,281,25,1.29,45.33476384,NA,5859,18.8,40,77,4.69,76,2.1,378.73654,7076728,9.5,9.4,6.6
"Benin","Sub-Saharan Africa","Low Income",2000,55.4,279,25,1.34,37.38182018,NA,4244,18.4,40,78,4.34,78,2,374.1923942,6865946,9.7,9.6,6.4
"Bhutan","South Asia","Low Income",2015,69.8,211,0,NA,0,99,11,24.5,0,98,NA,99,0.5,2613.645177,727885,15.4,16,12.5
"Bhutan","South Asia","Low Income",2014,69.4,216,0,0.01,209.3921344,99,0,23.6,1,98,3.57,99,0.5,2522.7968,719053,15.7,16.2,12.5
"Bhutan","South Asia","Low Income",2013,69.1,219,0,0.01,19.79057439,97,0,22.7,1,97,3.83,97,0.6,235.882889,710235,15.9,16.5,12.6
"Bhutan","South Asia","Low Income",2012,68.7,223,0,0.01,188.7373664,97,1,21.9,1,97,3.7,97,0.6,2422.816,701582,16.1,16.7,12.3
"Bhutan","South Asia","Low Income",2011,68.3,225,0,0.23,289.8524057,95,10,21.1,1,95,4.73,95,0.5,2458.45976,693297,16.3,17,11.9
"Bhutan","South Asia","Low Income",2010,67.9,228,1,0.28,244.0391949,91,21,2.3,1,92,5.17,91,0.5,2178.921383,685502,16.6,17.3,11.4
"Bhutan","South Asia","Low Income",2009,67.4,232,1,0.17,27.48907048,93,6,19.5,1,93,6.3,93,0.4,177.234497,678329,16.8,17.5,10.9
"Bhutan","South Asia","Low Income",2008,67,234,1,0.21,302.667579,96,7,18.8,1,96,6.58,96,0.4,1795.18137,671611,17.1,17.8,10.5
"Bhutan","South Asia","Low Income",2007,66.5,238,1,0.16,283.806236,95,11,18,1,93,5.88,95,0.3,1741.142552,664873,17.3,18.1,10.1
"Bhutan","South Asia","Low Income",2006,65.8,245,1,0.29,169.2023968,95,2,17.4,1,96,5.27,95,0.3,1335.45696,657404,17.5,18.3,9.6
"Bhutan","South Asia","Low Income",2005,65,254,1,0.73,145.5965445,95,11,16.7,1,95,5.28,95,0.3,1247.61392,648744,17.8,18.6,9.2
"Bhutan","South Asia","Low Income",2004,64.2,263,1,0.96,2.586698228,89,3,16.1,1,9,4.41,89,0.3,197.45788,638809,18,18.8,8.8
"Bhutan","South Asia","Low Income",2003,63.3,273,1,0.52,19.15664091,95,0,15.5,1,96,4.9,95,0.2,997.7417141,627840,18.3,19.1,8.4
"Bhutan","South Asia","Low Income",2002,62.5,282,1,0.29,151.9755193,83,27,14.9,1,89,7.75,86,0.1,885.6382245,616025,18.6,19.4,8
"Bhutan","South Asia","Low Income",2001,61.7,29,1,0.14,8.574029812,89,756,14.4,1,88,5.91,88,0.1,87.9387673,603643,18.9,19.6,7.6
"Bhutan","South Asia","Low Income",2000,62,312,1,0.17,93.35872844,98,418,13.9,1,98,6.91,92,0.1,765.8632358,591014,19.2,19.9,7.3
"Bolivia","Latin America & Caribbean","Low Income",2015,77,186,8,NA,0,99,0,52.6,10,99,NA,99,0.1,NA,10869732,1.2,1.1,13.8
"Bolivia","Latin America & Caribbean","Low Income",2014,74,189,8,3.62,0,98,0,51.9,10,99,6.33,98,0.1,NA,10706517,1.2,1.1,13.8
"Bolivia","Latin America & Caribbean","Low Income",2013,71,192,8,3.78,0,94,0,51.2,10,95,5.96,94,0.1,NA,10542375,1.2,1.1,13.8
"Bolivia","Latin America & Caribbean","Low Income",2012,69.8,194,8,3.89,0,93,0,5.6,11,93,5.56,93,0.1,NA,10377677,1.2,1.1,13.8
"Bolivia","Latin America & Caribbean","Low Income",2011,69.3,198,9,3.93,0,95,0,49.9,11,95,5.49,95,0.2,NA,10212951,1.2,1.1,13.8
"Bolivia","Latin America & Caribbean","Low Income",2010,68.7,22,9,3.95,0,91,0,49.3,12,9,5.44,91,0.2,NA,10048597,1.2,1.1,13.8
"Bolivia","Latin America & Caribbean","Low Income",2009,68,27,10,3.87,0,93,0,48.6,12,92,5.76,93,0.2,NA,9884790,1.2,1.1,13.8
"Bolivia","Latin America & Caribbean","Low Income",2008,67.4,211,10,3.77,0,88,0,48,13,87,5,88,0.2,NA,9721457,1.3,1.1,14
"Bolivia","Latin America & Caribbean","Low Income",2007,66.8,216,11,3.47,0,84,0,47.3,14,85,4.96,84,0.2,NA,9558438,1.3,1.2,14.1
"Bolivia","Latin America & Caribbean","Low Income",2006,66.2,219,11,3.23,0,83,0,46.7,15,82,5.19,83,0.2,NA,9395449,1.3,1.2,14.3
"Bolivia","Latin America & Caribbean","Low Income",2005,65.7,222,12,2.86,0,85,0,46,16,84,5.67,85,0.2,NA,9232301,1.3,1.2,14.4
"Bolivia","Latin America & Caribbean","Low Income",2004,65.1,226,12,2.66,0,84,0,45.4,16,84,5.22,84,0.2,NA,9069044,1.4,1.2,14.6
"Bolivia","Latin America & Caribbean","Low Income",2003,64.5,23,13,2.37,0,8,0,44.7,17,82,5.3,88,0.2,NA,8905820,1.4,1.3,14.4
"Bolivia","Latin America & Caribbean","Low Income",2002,63.9,234,14,2.26,0,77,0,44,18,76,6.53,77,0.1,NA,8742822,1.4,1.3,14
"Bolivia","Latin America & Caribbean","Low Income",2001,63.3,238,14,2.2,0,77,0,43.3,19,71,6.31,71,0.1,NA,8580244,1.5,1.4,13.7
"Bolivia","Latin America & Caribbean","Low Income",2000,62.6,243,15,2.32,0,77,122,42.6,20,74,5.67,75,0.1,NA,8418270,1.5,1.4,13.3
"Bosnia and Herzegovina","Europe & Central Asia","Middle Income",2015,77.4,88,0,NA,0,82,1677,55.8,0,74,NA,82,0.1,4574.9787,3429362,2.3,2.3,14.2
"Bosnia and Herzegovina","Europe & Central Asia","Middle Income",2014,77.2,89,0,4.03,732.8662491,89,3000,55.3,0,86,9.57,86,0.1,5193.94932,3482106,2.4,2.4,14.2
"Bosnia and Herzegovina","Europe & Central Asia","Middle Income",2013,77,9,0,4.12,75.61062911,91,0,54.7,0,87,9.46,89,0.1,535.86555,3542598,2.4,2.4,14.2
"Bosnia and Herzegovina","Europe & Central Asia","Middle Income",2012,76.8,92,0,4.61,693.8226461,92,22,54.2,0,87,9.94,92,0.1,4716.673325,3604972,2.5,2.5,13.9
